Current(A),Radius(m),MagneticField(T)
188.77522,15.924165,2.370927775249485E-6
1.9413649,24.21494,1.6034439524805518E-8
1.7954499,34.20374,1.0498558910275747E-8
176.45035,17.29896,2.040011083133757E-6
125.29199,41.366577,6.057643673921063E-7
92.36908,34.064247,5.423227422797847E-7
49.72366,24.034515,4.1376877151415193E-7
127.71553,46.393574,5.505742284631128E-7
104.14013,24.045109,8.662063455524194E-7
158.19072,31.245111,1.0125790063472453E-6
88.016914,32.856815,5.357604713778835E-7
153.8522,38.711407,7.948675413972243E-7
17.619884,41.306618,8.531264701085548E-8
32.898273,10.139837,6.488915474319509E-7
127.5794,22.724566,1.1228324614198314E-6
100.05933,40.749672,4.91092708468097E-7
6.0491295,16.911594,7.153825176117059E-8
87.913025,40.213993,4.3722604091480277E-7
35.77034,23.551569,3.0376184269187925E-7
166.5101,30.270603,1.1001439272855308E-6
163.55727,6.255282,5.229413100516173E-6
90.018295,30.584042,5.886618680341552E-7
27.164997,2.623724,2.070720645077338E-6
108.66185,22.80174,9.531013588905233E-7
31.196123,31.46983,1.9826051529360056E-7
190.05443,48.03038,7.913925607717843E-7
82.648186,35.652386,4.6363340954727557E-7
66.093895,34.804314,3.7980289227819024E-7
171.89888,47.8527,7.184500878407066E-7
49.907177,23.026133,4.334829289304256E-7
16.371536,17.064175,1.9188195841477076E-7
51.904335,44.33003,2.341723510610367E-7
171.81854,35.56671,9.661761551332105E-7
164.82079,40.852016,8.069162790450114E-7
160.10585,9.722559,3.2934919834951836E-6
184.69727,2.486567,1.485560325609732E-5
62.57689,23.056961,5.428025738206466E-7
88.06716,27.367561,6.435879358404693E-7
84.51959,46.7765,3.613762937239784E-7
195.19154,11.532116,3.385181776833191E-6
8.955462,11.13004,1.6092417134098206E-7
115.002045,1.5090154,1.5241997074069925E-5
26.915068,10.831494,4.969779210390888E-7
189.4824,47.919247,7.908405067672537E-7
156.55959,29.140734,1.0745068197778303E-6
33.53983,29.084267,2.3063898872363583E-7
144.95322,28.138298,1.030291287512442E-6
100.98717,21.108425,9.568422720954948E-7
183.98688,17.2316,2.135459034497446E-6
198.07799,24.93505,1.5887515377896386E-6
165.89854,27.994698,1.1852140491387916E-6
113.106155,21.471518,1.0535459830852253E-6
154.03131,41.070736,7.500781641334415E-7
33.90243,13.03679,5.201039790227772E-7
50.915215,30.055569,3.3880719446794964E-7
184.63043,23.10555,1.5981478563208425E-6
108.45428,8.032993,2.7002207710985036E-6
129.1052,16.606386,1.5548860860625401E-6
143.94577,34.746597,8.285459958114365E-7
59.927155,19.877066,6.029778798379128E-7
100.85365,16.270008,1.239749266427281E-6
121.04545,12.788217,1.8930778571506878E-6
124.703575,4.4769464,5.570921126865873E-6
195.93408,35.51739,1.1033134776215377E-6
12.162425,30.61433,7.945576418163265E-8
34.385284,48.98873,1.4038038321140884E-7
135.31021,35.846172,7.549492867776349E-7
87.99446,11.089118,1.5870416570381472E-6
143.30783,41.762974,6.862913141527523E-7
177.73146,30.42991,1.1681365913843623E-6
100.10929,35.540737,5.633495481437761E-7
126.56342,35.6441,7.101507541775708E-7
29.562456,27.685707,2.1355753011790884E-7
155.91434,0.9918795,3.143816029551631E-5
108.18762,25.11539,8.615244972963383E-7
166.81728,48.39331,6.894228731857188E-7
171.11845,48.703358,7.026967423713077E-7
4.935232,1.9150729,5.154093211018678E-7
178.1353,12.35476,2.883670702332437E-6
43.196815,3.2088394,2.692363804093783E-6
24.41615,20.181513,2.419654992356529E-7
106.613594,5.4321613,3.92527347975802E-6
174.57568,29.410458,1.1871674076091716E-6
110.91601,48.778355,4.547755200163792E-7
48.758358,19.284864,5.056645141547825E-7
189.96501,32.900124,1.1547981638504875E-6
95.99674,0.40900388,4.694172652031024E-5
146.46727,40.232357,7.281068310559796E-7
52.741493,44.737537,2.3578183471458158E-7
176.3415,29.50274,1.1954245728889569E-6
3.414873,13.725889,4.9758129816090694E-8
189.15453,10.564506,3.580944216965148E-6
135.03488,11.034721,2.447454303716339E-6
75.3652,30.09386,5.008675833526114E-7
109.40247,36.6211,5.974832505243228E-7
155.68538,42.665367,7.297974423463964E-7
164.0395,21.050896,1.558503803480958E-6
188.68683,13.25169,2.847739871399205E-6
197.01059,22.431383,1.756562120419149E-6
109.85365,45.289867,4.851135993892424E-7
190.95724,23.489992,1.6258604406585806E-6
128.60007,3.1144814,8.258200874801215E-6
188.11778,23.01461,1.634768351217326E-6
119.34344,48.778763,4.89325396142663E-7
40.802258,24.122765,3.3828840297309873E-7
8.543164,41.067898,4.1605072144382964E-8
130.73653,31.641508,8.263609058461487E-7
81.68601,48.85449,3.344053534845366E-7
175.88522,32.25673,1.0905335299296065E-6
12.518964,11.854369,2.1121265317625042E-7
124.8084,44.030113,5.669229256391529E-7
151.40088,39.311607,7.702604348712926E-7
176.30223,36.383934,9.691213200486904E-7
0.464672,21.174772,4.38892086728503E-9
156.01927,37.718216,8.272887142324876E-7
50.35201,36.922276,2.7274596746156327E-7
31.959118,15.451924,4.136587420337223E-7
56.60259,34.35272,3.295377563515236E-7
57.16574,32.46913,3.5212362252496245E-7
193.35088,14.376962,2.6897320836011828E-6
90.662834,4.703165,3.855396658221852E-6
137.80301,48.131783,5.726071289478436E-7
66.604164,6.9061394,1.9288392694886166E-6
11.037101,19.58074,1.127342562746525E-7
156.8109,47.52828,6.598635728803324E-7
28.990595,30.175978,1.9214353314725462E-7
103.313385,9.070828,2.2779261170717026E-6
102.06831,22.125532,9.22629231291903E-7
85.21022,27.278368,6.247457351461408E-7
62.625515,23.343788,5.365497201211746E-7
128.10248,11.100739,2.307999197248652E-6
96.65034,40.258514,4.801485531662966E-7
64.55665,35.48178,3.638861772115318E-7
109.29042,24.306076,8.992847739658478E-7
10.494843,20.721558,1.0129395408569022E-7
163.43887,14.167102,2.307301449592041E-6
35.10633,45.41059,1.546173700957501E-7
196.41475,8.578179,4.579404111653383E-6
170.81972,24.749228,1.3804044368086464E-6
141.84413,3.9007258,7.272704477706816E-6
135.07027,22.442112,1.203721529508853E-6
162.16739,36.53649,8.877009407775589E-7
117.04254,2.297211,1.0189969052020814E-5
131.76944,2.7498033,9.583917473178808E-6
120.263245,15.160808,1.5865018239936835E-6
1.5491426,37.489864,8.264327577552648E-9
45.865276,7.8843284,1.1634542401450046E-6
22.815283,19.402151,2.3518302372665416E-7
151.53839,33.64583,9.007856189509995E-7
11.716046,31.376122,7.468129115622472E-8
127.62806,37.138367,6.873111056329348E-7
94.979805,44.69718,4.2499236585714313E-7
194.5387,33.889545,1.1480749815875635E-6
93.56499,10.154025,1.8429142426878182E-6
144.5433,0.29084715,9.93946842628979E-5
72.887276,31.298203,4.657601385363105E-7
126.296555,39.792397,6.347773219504536E-7
16.612719,13.460961,2.4682811517324215E-7
1.7936394,41.15826,8.715817463654807E-9
65.575516,27.10309,4.838969656558051E-7
93.21286,46.6793,3.993755831842871E-7
104.19962,45.606716,4.569485895519286E-7
81.02481,1.8050357,8.977640755482677E-6
73.873764,15.7137165,9.402456001465313E-7
114.94662,12.783025,1.7984259443077064E-6
46.049397,43.473595,2.1184996027672738E-7
55.76491,45.58359,2.446709873621957E-7
197.40202,29.784374,1.32554084731989E-6
178.74649,7.639771,4.679367767375884E-6
195.21596,17.39326,2.2447312156701828E-6
38.301052,13.74679,5.572363043629376E-7
123.22337,15.569559,1.5828755669071399E-6
118.75551,48.842297,4.862814269139856E-7
156.44879,49.570515,6.312171359008537E-7
177.5449,3.3280828,1.0669500567770262E-5
128.18015,39.491398,6.491547639091217E-7
24.820148,21.095917,2.353076072914964E-7
123.008095,47.124462,5.220562282676139E-7
77.41814,16.484655,9.392751599701343E-7
76.94572,40.047043,3.8427664760415515E-7
175.33508,34.02264,1.0306965116840984E-6
68.96069,9.317225,1.4802838824342603E-6
55.28927,43.99892,2.5132102306101767E-7
147.82263,40.87635,7.232672700921751E-7
138.65479,37.658813,7.363736260174198E-7
153.98837,31.040642,9.921726095160475E-7
109.9929,8.133635,2.704643197923631E-6
68.31869,3.3101459,4.127835475092551E-6
137.60333,27.091568,1.0158388215422033E-6
147.73953,27.131187,1.0890753145476035E-6
118.9628,2.535962,9.382064412336428E-6
92.53211,9.219394,2.0073361617877297E-6
21.613552,30.17933,1.4323413741847847E-7
130.75557,24.583462,1.063768567069088E-6
34.010014,29.385817,2.3147230565851808E-7
2.376961,27.485575,1.7296061783896125E-8
41.026844,34.801796,2.3577429206489652E-7
179.00323,32.232555,1.1106983774679213E-6
95.27717,46.483765,4.099374007011647E-7
64.68025,29.912607,4.3246148126029113E-7
68.08487,24.584614,5.538819518460802E-7
189.04428,9.975586,3.7901388888888886E-6
132.90038,49.473824,5.372553234701179E-7
126.18178,34.900593,7.230924624283294E-7
159.14444,4.54411,7.0044275316854515E-6
50.87333,22.102743,4.6033498032438684E-7
75.9099,26.896446,5.644604213287055E-7
78.46813,19.70174,7.965604151108305E-7
2.646711,10.597388,4.9950252727483314E-8
25.455748,21.808138,2.3345182177842866E-7
37.900734,38.26705,1.980854665683362E-7
174.87198,4.5787144,7.63847510898476E-6
47.372124,9.383077,1.0097354075961374E-6
33.996235,26.45078,2.5705278844335165E-7
199.00462,27.875332,1.4278188634978667E-6
131.36792,24.685802,1.0643196236885233E-6
155.51216,7.338072,4.238502020787245E-6
15.96976,5.6359825,5.667072210764708E-7
153.6945,49.500748,6.209785144082407E-7
193.49626,17.993155,2.150776411325693E-6
75.08928,0.4755673,3.15788227787362E-5
162.94589,16.68751,1.952908454975911E-6
43.952625,39.739426,2.2120412937827792E-7
1.3457487,20.074427,1.3407592519027238E-8
76.25624,8.809694,1.7311892633979655E-6
85.23788,34.580807,4.929779548073717E-7
47.333935,40.137875,2.3585670766970577E-7
134.62674,19.07814,1.411319318086387E-6
146.00607,1.8720819,1.5598257200750808E-5
18.407597,35.90757,1.0252766559785591E-7
39.455482,30.828707,2.559658620386496E-7
69.865875,36.70308,3.807085221294161E-7
185.82394,34.265636,1.0846081577675603E-6
26.657867,8.94203,5.962374890656306E-7
100.44348,0.8638165,2.3255745052108564E-5
131.75366,13.498013,1.9521935054118746E-6
106.81216,22.700895,9.410391548106939E-7
10.143057,24.379208,8.32107181768722E-8
184.86914,42.94021,8.610537645833286E-7
70.67607,39.30608,3.5961902795002993E-7
166.81955,8.460187,3.943637425095667E-6
173.22948,13.815507,2.5077541887131765E-6
124.70441,22.713865,1.0980465473417673E-6
148.4615,32.174137,9.228623695009531E-7
144.10658,11.735015,2.4560102169392986E-6
60.736763,15.541898,7.815874725813764E-7
184.82913,35.396935,1.0443228185855213E-6
64.374306,31.547396,4.081116953339741E-7
192.07721,46.781883,8.211606552404313E-7
119.19135,9.720062,2.4524812641480406E-6
40.620636,24.83355,3.2714321395841393E-7
103.386185,34.069633,6.069110472895428E-7
69.609024,29.341944,4.744677084971303E-7
190.12357,27.511772,1.382125183339097E-6
97.15709,2.7495909,7.0670215094228366E-6
138.75662,12.80931,2.1664964428860887E-6
91.5127,20.269716,9.029500142512084E-7
192.43925,31.231825,1.2323279573428662E-6
119.5659,18.371744,1.3016282144520113E-6
170.95364,23.23192,1.4717134185704574E-6
193.65215,11.816265,3.277721744481065E-6
100.89751,25.094866,8.041286813184559E-7
194.04843,41.1111,9.440196685022996E-7
134.94626,11.738847,2.2991399596054066E-6
157.2565,25.512085,1.2328000669872488E-6
177.72552,18.626379,1.90832071845758E-6
89.112114,31.506636,5.656720374565542E-7
157.89958,5.093071,6.200564744090036E-6
86.95532,3.0950315,5.619026641214041E-6
64.401924,27.308178,4.7166767593164934E-7
136.54146,38.12395,7.163027687209232E-7
99.30414,21.552038,9.215289736912556E-7
87.06813,34.42862,5.057892651466064E-7
190.63982,7.5287256,5.064331622720342E-6
1.6389629,20.604448,1.5908825507409516E-8
55.57048,7.027974,1.5814082217395935E-6
130.6796,28.855978,9.057367308260122E-7
7.6007643,35.40854,4.293181547867862E-8
162.26746,11.560383,2.8073024614871877E-6
161.12039,12.095998,2.664028125197845E-6
166.03166,48.934788,6.785833539718432E-7
2.3710258,1.571066,3.018365578053119E-7
166.2248,42.51103,7.820313888778467E-7
68.00591,38.170315,3.563288024058079E-7
154.76378,37.998528,8.145777679261077E-7
100.731186,6.429287,3.133510343841429E-6
186.48235,21.555319,1.730267569049114E-6
136.0874,43.668808,6.232705156297664E-7
186.53255,35.48931,1.0512040983262947E-6
115.25054,3.0583813,7.536701912824984E-6
43.818703,12.9762125,6.753696842218213E-7
15.802035,13.486367,2.3434087278411646E-7
64.541985,36.507637,3.5358072896258387E-7
145.73741,47.22477,6.1720750681156E-7
116.37932,31.472176,7.395695786862978E-7
155.55382,7.5972147,4.095022292150504E-6
6.51569,14.524404,8.972058394710787E-8
89.07668,26.641838,6.686977287221446E-7
5.6939816,26.211018,4.3447238352271945E-8
15.756388,17.1066,1.8421413825841518E-7
155.64221,38.700428,8.043436205808034E-7
65.48578,4.022652,3.2558509351403902E-6
78.68286,42.40145,3.7113287053522513E-7
21.560036,18.572136,2.321761567144712E-7
46.02471,29.758837,3.093179481535971E-7
18.220404,20.999998,1.7352766977289018E-7
55.182655,10.577646,1.0433825068751058E-6
136.2939,29.915092,9.112049356406517E-7
17.166357,10.855642,3.1626607687311025E-7
193.76112,22.484028,1.7235445965619923E-6
60.524,26.29213,4.603963191515663E-7
187.65485,33.741985,1.1122928565460888E-6
22.02255,22.393776,1.9668456665770645E-7
59.512287,23.52785,5.058880362638524E-7
12.691376,45.4123,5.589400097206432E-8
128.67416,46.396755,5.546688048005402E-7
123.151344,32.225925,7.642998151123489E-7
66.04431,3.2713602,4.037727936702354E-6
63.59681,32.71591,3.887821293148078E-7
65.49332,23.563818,5.558803476737153E-7
21.493235,35.19148,1.2215022164747024E-7
110.91073,23.033642,9.630325012822678E-7
63.99856,13.980811,9.155200125948647E-7
133.98001,5.742384,4.666355018811471E-6
12.311585,48.432888,5.083977407438066E-8
11.071137,28.124224,7.873026144859549E-8
71.59614,44.264244,3.2349423101749577E-7
157.21593,19.412258,1.6197592873928998E-6
12.824969,21.436764,1.1965396860478627E-7
140.95142,5.443536,5.178671402975599E-6
171.83275,17.567072,1.9563049465239917E-6
65.88719,12.211509,1.0790999395143733E-6
156.06264,42.24501,7.388453023926801E-7
43.17237,31.442858,2.746084421744637E-7
130.9366,5.5781612,4.694615092921575E-6
113.60899,12.946277,1.7550836657113678E-6
95.47441,33.781322,5.652496942320264E-7
68.97806,7.5140705,1.8359704706416007E-6
50.732197,25.6943,3.9489067539797644E-7
169.21548,19.753057,1.7133092919076918E-6
14.826168,46.738342,6.344327734110252E-8
155.39511,42.37954,7.33349691643454E-7
44.752853,1.0109468,8.853651958460627E-6
18.046326,32.233757,1.1197159346291773E-7
187.91226,17.970818,2.091304541639443E-6
96.15428,3.5524342,5.413430681056207E-6
5.1858044,37.479095,2.7673049755112513E-8
54.260956,5.883837,1.8444071021527071E-6
182.61609,25.840025,1.4134358556838235E-6
113.40537,22.437773,1.0108434012489956E-6
180.18105,5.9236107,6.083487083979729E-6
196.2121,19.633877,1.9987096706504863E-6
53.850033,36.454823,2.954343434089758E-7
187.25693,0.14455955,2.5907237672100655E-4
131.05518,29.118317,9.001562649020226E-7
106.90944,9.824826,2.1763120582383535E-6
119.906044,47.25462,5.074891937567786E-7
50.171913,23.579266,4.25559591293742E-7
88.92158,36.613163,4.85735567108752E-7
51.605022,36.437313,2.8325372025842604E-7
166.74814,46.87955,7.113896575633567E-7
3.2504756,13.891017,4.6799678589285975E-8
180.27802,12.5087805,2.8824235173550192E-6
174.53137,9.895278,3.5275688560981063E-6
174.77803,22.773249,1.5349415703405963E-6
161.43134,41.838753,7.716833072295956E-7
41.08312,23.873724,3.4417017191502526E-7
26.823751,19.264256,2.7848209775467727E-7
112.60518,10.463407,2.1523617219136147E-6
184.64273,7.150732,5.164302890097553E-6
188.85277,29.999752,1.2590288590591226E-6
27.657768,15.164637,3.6476664699947946E-7
192.3524,40.96556,9.390932160870467E-7
1.9344158,41.446613,9.334494004177273E-9
172.30783,35.19041,9.792885493750378E-7
190.6335,13.220209,2.8839710081822808E-6
31.028513,5.255339,1.1808377002779631E-6
85.621826,6.792513,2.5210648109797926E-6
168.10442,10.278266,3.2710656965135743E-6
97.43753,46.36227,4.2033114328102697E-7
12.498979,17.254488,1.4487800068116088E-7
82.47371,24.45929,6.743753446739915E-7
144.17784,20.56608,1.4020935494937237E-6
150.814,6.809655,4.42941650242611E-6
194.58606,19.27603,2.0189433585808933E-6
58.974438,30.954386,3.810409172757456E-7
159.23169,10.387258,3.0659043214872363E-6
188.87598,31.044996,1.2167885283087863E-6
155.82951,36.373825,8.568222519134406E-7
67.69235,20.89755,6.478496321990885E-7
17.903057,6.980855,5.129187507522244E-7
192.78856,43.60748,8.841995132896217E-7
26.439327,48.541866,1.0893411915904798E-7
191.78522,48.810745,7.858319570622168E-7
151.13539,18.876495,1.6013077464048694E-6
69.854576,38.022465,3.674384423319272E-7
197.97139,12.208632,3.243137841528443E-6
74.67419,24.392536,6.12270788133975E-7
41.290062,16.484465,5.009572690277367E-7
144.03458,35.688248,8.071821161118747E-7
56.257782,24.971762,4.5057119037425925E-7
191.91751,48.347317,7.939117366562414E-7
161.52798,45.086334,7.165274683918724E-7
35.93201,26.040298,2.7597234112495364E-7
132.12253,40.01844,6.603082342143828E-7
172.3151,48.339634,7.129350387805503E-7
48.99244,32.92141,2.976326946808572E-7
64.27509,3.813266,3.3711308061393284E-6
114.414345,49.17674,4.65318960636276E-7
125.27536,37.143948,6.745398278721212E-7
181.32452,19.564291,1.8536273450684942E-6
150.92644,31.72108,9.515844584523032E-7
19.887547,16.043257,2.479240572816027E-7
181.47554,27.560154,1.3169414105359524E-6
176.04224,42.28893,8.325689042069987E-7
61.451775,19.375467,6.343255999389663E-7
64.462234,3.132372,4.115873625754674E-6
103.84665,1.1651624,1.7825265428774913E-5
82.31472,30.614405,5.377515651123171E-7
63.27903,21.763151,5.81524516880089E-7
30.395258,49.49241,1.2282795974576497E-7
75.91447,40.47083,3.7515647054886876E-7
184.66269,21.727795,1.6997830862014207E-6
133.47899,23.10212,1.1555562160485936E-6
173.89299,17.734028,1.9611223288933286E-6
24.52765,46.5586,1.0536248987919598E-7
188.11638,21.97944,1.711748551250278E-6
98.19873,34.397205,5.709692369575274E-7
167.6973,41.91618,8.001554412397076E-7
84.004364,26.761126,6.278088999729661E-7
104.36228,2.1458926,9.726701217239969E-6
135.77924,45.515327,5.966308205877349E-7
23.17583,20.234898,2.2906793287229966E-7
58.72864,49.46121,2.3747354129378324E-7
8.409932,26.655888,6.309999698040022E-8
125.588264,35.100708,7.155882122798171E-7
186.44806,8.960267,4.161662988140839E-6
191.2276,25.57835,1.4952301426457722E-6
85.309906,29.474638,5.788699155430536E-7
174.59982,4.150355,8.413729851762281E-6
53.078148,36.566875,2.9030726428617705E-7
192.76096,38.813263,9.93273645203419E-7
36.45437,11.841769,6.156912521910495E-7
103.75148,11.570133,1.793436224568016E-6
195.86592,19.503054,2.0085667032787667E-6
143.454,9.220593,3.111600039427034E-6
164.99141,49.558197,6.658491196934831E-7
126.11074,2.5317621,9.962289862114817E-6
50.267353,23.544224,4.270036975186395E-7
119.00514,37.18023,6.401528167743866E-7
109.88432,10.01728,2.193895493274437E-6
198.88179,32.950996,1.2071367296657317E-6
51.9756,27.175676,3.825156035483452E-7
50.999676,37.33747,2.7318227171515875E-7
48.14731,41.675526,2.3105795346796235E-7
181.28378,5.907356,6.137561018686259E-6
71.19394,5.9500613,2.3930489238697655E-6
177.86044,34.58239,1.0286185771522704E-6
34.78849,11.158216,6.235492987407607E-7
180.33202,48.325703,7.463192712704072E-7
38.13191,19.264936,3.9586850983255573E-7
93.46719,6.638679,2.8158371029998664E-6
199.99185,25.695204,1.5566473300634138E-6
116.55304,18.739946,1.2438993930766712E-6
104.25577,43.505665,4.792744496174356E-7
50.475513,20.332321,4.965051756136403E-7
173.06917,41.082237,8.425498692506645E-7
191.66536,49.459232,7.750438106964508E-7
133.82465,7.9989905,3.346038363171508E-6
25.366796,21.110367,2.4032549228797626E-7
152.71315,17.863104,1.7098165152602485E-6
190.25644,38.95692,9.767529679584166E-7
170.24362,2.7225802,1.2506050119056907E-5
102.26037,47.880165,4.271512770826239E-7
93.08318,0.9279202,2.006275562345588E-5
197.48772,22.802608,1.7321502209845574E-6
171.7648,39.215878,8.759962129167244E-7
182.51907,7.739317,4.716671377954279E-6
125.254776,10.222858,2.45048440945258E-6
164.85869,13.957626,2.362273989944541E-6
161.06802,8.637543,3.7294871658982106E-6
77.17962,7.666717,2.013368128948691E-6
183.56403,42.766647,8.584447802251714E-7
6.061208,15.754181,7.694729172679779E-8
183.25195,43.41484,8.441903744330434E-7
89.23878,2.7449396,6.5020576975241535E-6
56.37844,48.669144,2.316804307525032E-7
154.95549,23.378574,1.3256196691127578E-6
116.76729,1.4302206,1.6328570275956114E-5
42.82691,32.98433,2.596803337803661E-7
130.82515,6.347291,4.122235759659848E-6
167.6989,42.17874,7.95182087137593E-7
31.822979,4.190481,1.5188221858800493E-6
166.29987,33.31908,9.982260252196004E-7
151.00803,34.633778,8.720274628245264E-7
1.0588179,13.616447,1.5552042740238748E-8
40.79686,22.92376,3.5593515811923E-7
86.28065,13.845626,1.2463235398955696E-6
159.24467,41.973713,7.587828838577873E-7
48.940876,2.1844435,4.48085533855332E-6
35.181984,19.049707,3.6937033399539206E-7
39.68194,19.873644,3.99342349301738E-7
39.854816,25.404625,3.1376032145736955E-7
69.16368,9.108916,1.5185929672442476E-6
153.59981,7.9681444,3.855346984304993E-6
60.740963,43.860016,2.7697647517229625E-7
135.03116,44.515087,6.066759256696359E-7
182.51152,41.157516,8.86892776811173E-7
75.41148,27.611504,5.462323591947711E-7
150.09772,23.796013,1.261536695681392E-6
52.32397,8.077322,1.2955771914094573E-6
176.09596,25.373283,1.3880423738929866E-6
84.45866,5.706379,2.960148887654398E-6
82.94792,25.118052,6.604646196970437E-7
33.2708,23.549025,2.825662814904761E-7
193.05801,23.054815,1.6747738940246933E-6
97.464806,32.18951,6.055687368775203E-7
163.30196,15.712313,2.0786495191603273E-6
102.70232,22.139809,9.27761552826088E-7
140.64159,8.802927,3.1953368698552567E-6
101.628494,5.723466,3.5512920210301145E-6
81.38099,6.0835624,2.6754386351318037E-6
68.2558,34.637505,3.9411498704737684E-7
198.6701,42.954185,9.250325794023578E-7
95.93983,35.757416,5.366149924169946E-7
81.18151,39.25845,4.135747175278076E-7
89.6273,5.6896763,3.150523578550527E-6
60.4569,28.221563,4.284447379727278E-7
80.75121,44.07821,3.663997020122654E-7
95.239716,27.49363,6.928129713109922E-7
187.09392,46.73564,8.006476938110601E-7
188.18117,3.8626034,9.74374777057593E-6
90.13385,22.29717,8.084779145910925E-7
153.62666,45.358994,6.773812699590634E-7
108.837234,40.284325,5.40345335082527E-7
14.760364,43.195312,6.83424321969954E-8
111.55107,14.217829,1.5691716804818522E-6
24.205765,1.2663555,3.822901940702027E-6
26.599396,20.733238,2.5658698819192457E-7
74.25047,32.782185,4.529928308718074E-7
187.37982,4.5299897,8.272858588409336E-6
91.183716,22.013855,8.284211547792334E-7
179.20284,19.423931,1.8451757675524518E-6
92.80541,24.102598,7.70086374586789E-7
42.81155,7.775376,1.1012085075902367E-6
128.98605,47.41645,5.440561328624487E-7
33.465084,24.129171,2.7738278750434265E-7
122.22668,11.033954,2.2154647487769814E-6
34.663746,14.030201,4.941304259756771E-7
78.48883,44.592773,3.520248888596895E-7
182.03989,15.667237,2.3238288053004183E-6
48.134636,48.961826,1.9662108029349948E-7
65.63336,10.24998,1.2806534645008695E-6
182.63727,13.978646,2.613089485622991E-6
47.715763,6.838573,1.3954888904089502E-6
54.792625,43.83946,2.499694446283848E-7
158.52338,8.721873,3.6350763491784578E-6
88.48313,21.637636,8.178631959001981E-7
113.70335,21.38015,1.0636346994421447E-6
78.61515,2.0169122,7.795594632003172E-6
34.973763,26.569895,2.6325856980446265E-7
172.67155,4.9388905,6.992321699111107E-6
49.442802,13.132844,7.529641338529358E-7
132.39137,44.160183,5.995961240555834E-7
93.22812,22.758282,8.192896115235352E-7
197.40901,11.172596,3.533807402207503E-6
151.46246,38.117138,7.947210713499027E-7
32.25527,49.080593,1.314379719299811E-7
29.467142,11.538356,5.107684759608832E-7
53.943443,41.173386,2.620306418133526E-7
168.82,4.712458,7.1648384997643875E-6
109.43349,5.794778,3.7769691743200796E-6
197.24028,33.78417,1.1676491706428306E-6
0.587763,32.52199,3.614557289971374E-9
32.657383,39.635464,1.6478870135211078E-7
138.8024,14.635569,1.8967817690880258E-6
49.526794,30.162262,3.284023890153052E-7
52.31817,29.395432,3.559612221178857E-7
59.40077,19.912596,5.966150172390921E-7
166.28549,40.7341,8.164436702815081E-7
57.957424,22.580833,5.133329053641989E-7
28.978365,48.63611,1.1916399522371727E-7
47.13681,33.54221,2.8105966082364964E-7
167.1222,35.693443,9.364307667710255E-7
153.728,22.863655,1.3447368429833972E-6
19.121012,14.110058,2.710266954718837E-7
134.69638,44.04158,6.116782368069393E-7
117.03974,5.7740755,4.053973362543288E-6
184.7361,0.094015144,3.9299221753712546E-4
66.51761,43.92472,3.028709459519313E-7
142.97707,46.57413,6.139763123151537E-7
108.35894,17.411499,1.2446824937778245E-6
133.47227,0.57402575,4.650393287862775E-5
136.36809,37.576504,7.258157313545415E-7
168.0357,15.852139,2.1200381923590857E-6
193.0654,43.38635,8.8998224025014E-7
90.19674,26.844603,6.719916147890236E-7
68.241425,22.598475,6.039471784062756E-7
45.48226,8.51031,1.0688743590528016E-6
84.87723,15.467248,1.0975091106899893E-6
25.93304,44.71142,1.1600187017472312E-7
72.778305,32.77849,4.4406138989866265E-7
155.70604,45.145454,6.897971965278114E-7
102.34068,11.846776,1.7277389714983084E-6
59.809883,49.722157,2.40576384043258E-7
179.18747,2.5180602,1.4232183087456246E-5
89.46588,9.717631,1.8413104637782856E-6
184.98482,20.190832,1.8323644735391555E-6
165.28232,37.040363,8.924443679132319E-7
90.56653,24.4023,7.4227862752312E-7
143.3752,16.50805,1.737033633727107E-6
64.56647,29.621714,4.3594012198984587E-7
109.76359,31.161232,7.04488115043587E-7
154.07895,29.551212,1.042792744704727E-6
64.81344,7.3290586,1.7686702081632254E-6
123.43685,17.455223,1.4143256824735096E-6
72.198845,44.414604,3.251130849018408E-7
3.0180812,12.822695,4.707405487457951E-8
115.79492,4.1814857,5.538458408629922E-6
122.06098,9.012119,2.708818598138476E-6
33.11208,45.70053,1.4490894915910692E-7
77.78975,37.437515,4.1557111153227727E-7
175.32654,5.054736,6.937119300413658E-6
27.721182,1.3242203,4.186793069907228E-6
81.65735,33.40266,4.889272155487467E-7
82.84447,16.096611,1.0293404871991146E-6
49.78546,23.064844,4.316999598350102E-7
26.435883,4.05547,1.3037148658479189E-6
34.205738,18.924845,3.614902899788341E-7
86.59071,28.161016,6.149686650050665E-7
10.848079,31.625896,6.860250582018853E-8
50.12507,13.458284,7.448953708586587E-7
8.999148,39.796173,4.522619975138818E-8
21.320312,44.9647,9.483133690658006E-8
30.501492,40.85006,1.49333890393495E-7
1.05351,47.68549,4.418576628949403E-9
51.402256,33.78984,3.0424680880272354E-7
190.1773,47.830677,7.952106009279401E-7
32.668766,42.871586,1.5240288119557285E-7
105.58308,34.278168,6.16036874113603E-7
154.2839,18.001091,1.714161713865033E-6
38.201572,35.860657,2.1305562079922937E-7
130.97919,26.290045,9.964166138561497E-7
79.26542,3.1496968,5.033209439620019E-6
68.05905,29.32962,4.640977324303149E-7
94.478355,33.06859,5.714084597378255E-7
72.214836,22.428183,6.43965116588585E-7
35.3062,0.88635975,7.966561674611513E-6
144.92271,45.311657,6.396707778187213E-7
42.425014,16.928371,5.012297216265019E-7
